smiles,sources
COc1ccc(N=C2C(=Nc3ccc(OC)cc3)N(c3ccccc3)C(=S)N2N=C=C2Sc3ccccc3N2C)cc1,hiv;hiv:train
COc1ccc(N=C2C(=Nc3ccc(OC)cc3)N(c3ccccc3[N+](=O)[O-])C(=S)N2c2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(N=C2C(=S)N(c3ccc(OC)cc3)C(=NS(=O)(=O)c3ccccc3)N2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=C2SC(=NC(=Nc3ccccc3)SCc3ccccc3)N(c3ccccc3)C2=Nc2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(N=C2SC(=NN=c3sc4ccccc4n3C)SC2=Nc2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(N=C2SCC(=O)N2NC(=O)CN2C(=O)c3ccccc3C2=O)cc1,hiv;hiv:valid
COc1ccc(N=C2[Se]C(=NC(=O)c3ccccc3)N(c3ccc(OC)cc3)C2=Nc2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(N=CC=CC(=CCOC(C)=O)OC(C)=O)cc1,hiv;hiv:train
COc1ccc(N=CC=CNc2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(N=CC=Cc2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=CN(C)C)c(C)c1,hiv;hiv:train
COc1ccc(N=Cc2c(O)ccc3c2oc2cc(Cl)c(O)c(Cl)c23)cc1,hiv;hiv:test
COc1ccc(N=Cc2cc(OC)c(OC)c(OC)c2)cc1,hiv;hiv:train
COc1ccc(N=Cc2ccc(N(CCC#N)S(=O)(=O)c3ccccc3)cc2)cc1,hiv;hiv:train
COc1ccc(N=Cc2ccc(N(CCC#N)S(=O)(=O)c3ccccc3)cc2C)cc1,hiv;hiv:train
COc1ccc(N=NC(=NNC(=O)c2cc(Br)ccc2O)c2ccc(N(CCC#N)CCC#N)cc2OC)cc1,hiv;hiv:train
COc1ccc(N=NC(=NNC(=O)c2cc(Cl)ccc2C(=O)c2ccccc2)c2ccc(N(CCC#N)CCC#N)cc2C)cc1,hiv;hiv:train
COc1ccc(N=NC(=NNC(=O)c2ccccc2)c2ccc(N(CCC#N)CCC#N)cc2C)cc1,hiv;hiv:train
COc1ccc(N=NC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)cc1,hiv;hiv:train
COc1ccc(N=NC(=O)NC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)O)cc1,hiv;hiv:train
COc1ccc(N=NC(=O)NC(CC(C)C)C(N)=O)cc1,hiv;hiv:train
COc1ccc(N=NC(=O)NC(Cc2ccccc2)C(=O)O)cc1,hiv;hiv:train
COc1ccc(N=NC(C(=O)c2ccccc2)C(=O)c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=NN2CCCC2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(-c3c(OC)cc4occc4c3OC)nc(O)c(C#N)c2C)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(-c3ccccc3)nn(C(=O)CC(=O)Nc3ccc(OC)cc3)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(-c3ccccc3)nn(C(=O)CC(=O)Nc3cccc(Cl)c3)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(-c3ccccc3)nn(C(=O)CC(=O)Nc3ccccc3Cl)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(=N)[nH]n3cc4c(nc23)-c2ccccc2C4)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(=N)[nH]n3cc4c(nc23)-c2ccccc2CC4)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(=N)[nH]n3cc4c(nc23)CCC4)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(=N)[nH]n3cc4c(nc23)CCCCC4)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(C)c(C#N)c(=S)n(C3OC(CO)C(O)C(O)C3O)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(C)c(C#N)c(=S)n(C3OC(CO)C(O)C(O)C3O)c2C)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(C)c(C#N)c(=S)n(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(C)c(C#N)c(=S)n(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c2C)cc1,hiv;hiv:train
COc1ccc(N=Nc2c(N)n(C)[nH]c2=N)cc1,hiv;hiv:test
COc1ccc(N=Nc2cc(OC)c(N=Nc3c(O)nc4ccccc4c3O)cc2OC)cc1,hiv;hiv:train
COc1ccc(N=Nc2ccc3oc(=O)c(C(=O)Nc4ccc(Cl)cc4)cc3c2)cc1,hiv;hiv:train
COc1ccc(N=Nc2ccc3oc(=O)c(C(=O)Nc4ccc(OC)cc4)cc3c2)cc1,hiv;hiv:train
COc1ccc(N=Nc2ccc3oc(=O)c(C(=O)Nc4ccccc4)cc3c2)cc1,hiv;hiv:train
COc1ccc(N=Nc2ccc3oc(=O)c(C(=O)Nc4ccccc4C)cc3c2)cc1,hiv;hiv:train
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,tox21;tox21:train
COc1ccc(N=c2ssc(SC)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(N=c2ssc3c(=S)ssc23)cc1,hiv;hiv:valid
COc1ccc(NC(=O)C(=CN2C(=O)C(=CC(C)=Cc3ccccc3)SC2=S)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=CN2C(=O)C(=Cc3ccc(OC)c(OC)c3)NC2=S)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=CN2C(=O)CC(=O)NC2=S)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=CNC(=S)NNC(C)=O)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=Cc2ccc(N(CCC#N)CCC#N)cc2)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=Cc2ccccc2)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=Cn2c(=S)[nH]c3cc(C)ccc32)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=NNC(=O)C[n+]2ccccc2)c2c(O)c3ccc(O)cc3oc2=O)c([N+](=O)[O-])c1.[Cl-],hiv;hiv:valid
COc1ccc(NC(=O)C(=NNC(N)=S)C2C(=O)NC(=S)NC2=O)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(=NO)C(C)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)C(C(=O)c2ccccc2)C2OC(=O)c3ccccc32)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)C(CC2C(=O)NC(=S)NC2=O)C(=O)c2ccc3ccccc3c2)c([N+](=O)[O-])c1,hiv;hiv:valid
COc1ccc(NC(=O)C(=O)C2CNC(=O)NC2=O)c(OC)c1,hiv;hiv:valid
COc1ccc(NC(=O)C(=O)C2NC(=S)NC2=O)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)Cc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2CC(=O)C(=O)Nc2ccc(OC)cc2OC)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)Cc2nc3ccc(C(=O)c4ccccc4)cc3nc2O)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)Cc2nc3ccc([N+](=O)[O-])cc3nc2O)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)NNC(=O)c2sc(NNC(C)=O)nc2C)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)NO)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(=O)c2c(O)c3ccc(O)cc3oc2=O)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)C(C#N)=C(SC)SC)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1O,hiv;hiv:train
COc1ccc(NC(=O)C(C)Oc2ccc(OCC3CCCCC3)cc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)C(CC2=Nc3ccc([N+](=O)[O-])cc3NC2O)=NNC(=O)C[N+](C)(C)C)c(OC)c1.[ClH2+],hiv;hiv:train
COc1ccc(NC(=O)C(Cc2cc(=O)oc3cc(O)ccc23)=NNC(C)(C)C)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(Cc2nc3ccccc3nc2O)=NO)c(OC)c1,hiv;hiv:train
COc1ccc(NC(=O)C(O)=CC(=O)c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)C2=C(SC)C(=O)NC2=N)cc1,hiv;hiv:train
COc1ccc(NC(=O)C2=C(SC)C(C#N)C(=O)NC2=N)cc1,hiv;hiv:train
COc1ccc(NC(=O)C2=CC(=O)c3ccc(O)cc3C2=O)c(OC)c1,hiv;hiv:valid
COc1ccc(NC(=O)C2C(=O)N(c3ccc(OC)cc3)C(=O)C2=NN)cc1,hiv;hiv:train
COc1ccc(NC(=O)C2C(=O)N(c3ccc(OC)cc3)C(=O)C2=NNC(N)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(C)C(N=Nc3ccc(C(=O)O)cc3)C2=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(C)C(N=Nc3ccc(S(=O)(=O)c4ccc(N=NC5C(=O)N(C(=O)CC(=O)Nc6ccc(OC)cc6)N=C5C)cc4)cc3)C2=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N(CCC#N)c3ccc(Cl)cc3)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N(CCC#N)c3cccc(C)c3)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N(CCC#N)c3ccccc3Cl)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N(c3ccccc3)c3ccccc3)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N3CCCCC3)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(N3c4ccccc4Sc4ccccc43)CC2c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)N2N=C(c3ccccc3)C(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)C2=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NN)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NN2C(=O)C(=Cc3ccc(N(CCC#N)CCC#N)cc3C)N=C2C=Cc2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NN=C(C)c2cc3cc(N=Nc4ccccc4Cl)ccc3oc2=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NN=Cc2ccc(N(CCC#N)S(=O)(=O)c3ccccc3)cc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NN=Cc2ccc(N(CCC#N)S(C)(=O)=O)cc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)NNC(Sc2ccccc2)c2cc(N=Nc3ccc(Br)cc3)ccc2O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)Nc2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(-c3ccccc3)c(N=Nc3ccc(C)cc3)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(-c3ccccc3)c(N=Nc3ccccc3C(=O)O)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(-c3ccccc3)c(N=Nc3ccccc3C)c2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(C)c(N=Nc3ccc(C)c(C)c3)c2C)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(C)c(N=Nc3cccc(C)c3)c2C)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(=O)n2nc(C)c(N=Nc3ccccc3C(=O)O)c2C)cc1,hiv;hiv:train
COc1ccc(NC(=O)CC(C)=NNC(=N)N)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)CC(C)=O)cc1,tox21;tox21:train
COc1ccc(NC(=O)CC2SC(Nc3ccc(Cl)cc3C)=NC2=O)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)CC2SC(Nc3ccccc3C)=NC2=O)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)C(C)(C)C)=NNC(=O)C(=O)NN)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)C(C)(C)C)=NNC(=O)C(N)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)c2ccccc2Cl)=NNc2nnc(C)n2N)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)c2ccco2)=NNC(=O)C(N)=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)c2ccco2)=NNC(N)=S)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCC(CC(=O)c2ccco2)=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,hiv;hiv:valid
COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,lipo;lipo:train
COc1ccc(NC(=O)CCc2cc(-c3ccc(O)c(OC)c3)nc(NC#N)n2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CCc2cc(C(C)(C)C)[nH]n2)cc1,hiv;hiv:train
COc1ccc(NC(=O)COC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1,hiv;hiv:train
COc1ccc(NC(=O)CSc2nc(C)nc3c2sc(=S)n3-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CSc2nnc(-c3ccc(N=Cc4ccc(Cl)cc4)cc3)o2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CSc2nnc(-c3ccc(NC(C)=O)cc3)o2)cc1,hiv;hiv:train
COc1ccc(NC(=O)CSc2nnc(C)n2-c2ccc(C)cc2)cc1,lipo;lipo:test
COc1ccc(NC(=O)CSc2nnc(Cc3ccccc3)o2)cc1,hiv;hiv:train
COc1ccc(NC(=O)N(C)C)cc1Cl,esol;esol:train
COc1ccc(NC(=O)N=C2CN(C(=O)c3c(F)cccc3F)C(=O)N2c2ccc(OC)cc2)cc1,hiv;hiv:test
COc1ccc(NC(=O)Nc2onc(C)c2C)c(Cl)c1,hiv;hiv:train
COc1ccc(NC(=O)Oc2cc(C)c3ccc(=O)cc-3o2)c(OC)c1.COc1ccc(NC(=O)Oc2ccc3c(C)cc(=O)oc3c2)c(OC)c1,hiv;hiv:test
COc1ccc(NC(=O)Oc2ccc3c(C)cc(=O)oc3c2)c(OC)c1,hiv;hiv:test
COc1ccc(NC(=O)c2c(N)c(C#N)c3n2CCC3)cc1,hiv;hiv:train
COc1ccc(NC(=O)c2c(NC(=O)CN3CCOCC3)c(C#N)c3n2CCC3)cc1,hiv;hiv:train
COc1ccc(NC(=O)c2c(NC(C)=O)c(C#N)c3n2CCC3)cc1,hiv;hiv:train
COc1ccc(NC(=O)c2cc3cc(N=Nc4ccc(Br)cc4)ccc3oc2=O)cc1,hiv;hiv:train
COc1ccc(NC(=O)c2ccc(-c3ccncc3)c(C)c2)cc1N1CCN(C)CC1,lipo;lipo:train
COc1ccc(NC(=O)c2ccnc(N)n2)cc1,lipo;lipo:test
COc1ccc(NC(=O)c2nnc(Nc3ccccc3F)o2)cn1,lipo;lipo:train
COc1ccc(NC(=O)c2oc3cc(O)ccc3c(=O)c2C)c([N+](=O)[O-])c1,hiv;hiv:train
COc1ccc(NC(=S)NN=C(C)c2cccc(C(C)=NNC(=S)Nc3ccc(OC)cc3)n2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=C(C)c2ccccn2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=C(c2ccccc2)c2ccccn2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=C2C(=O)Nc3c(Cl)cc(Cl)cc32)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=C2C(=O)Nc3ccccc32)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=Cc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=Cc2ccc(NC(C)=O)cc2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=Cc2cccc(C)n2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NN=Cc2ccccn2)cc1,hiv;hiv:train
COc1ccc(NC(=S)NNC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,hiv;hiv:train
COc1ccc(NC(=S)NNC(=O)c2nsc3ccccc23)cc1,hiv;hiv:train
COc1ccc(NC(=S)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,hiv;hiv:train
COc1ccc(NC(=S)Nc2cc(C)cc(C)n2)cc1,hiv;hiv:train
COc1ccc(NC(=S)Nc2cc(C)ccn2)cc1,hiv;hiv:train
COc1ccc(NC(=S)Nc2cccc(C)n2)cc1,hiv;hiv:train
COc1ccc(NC(=S)Nc2ccccn2)cc1,hiv;hiv:train
COc1ccc(NC(=S)c2ccoc2C)cc1CC(=O)OC(C)C,hiv;hiv:train
COc1ccc(NC(C(c2ccccc2)S(=O)c2ccc(C)cc2)C(F)(F)F)cc1,hiv;hiv:train
COc1ccc(NC(C)=O)c(Cl)c1,hiv;hiv:train
COc1ccc(NC(C)=O)cc1,tox21;tox21:train
COc1ccc(NC(C)=O)cc1C1CCC(=O)N1,hiv;hiv:train
COc1ccc(NC(C)=O)cc1N,tox21;tox21:train
COc1ccc(NC(C)=O)cc1N1C(=O)C(=Cc2cc(OC)c(OC)c(OC)c2)S(=O)(=O)C1c1ccccc1,hiv;hiv:train
COc1ccc(NC(C)=O)cc1N1C(=O)C(=Cc2cc(OC)c(OC)c(OC)c2)SC1c1ccccc1,hiv;hiv:train
COc1ccc(NC(C)=O)cc1N1C(=O)C(=Cc2cccc(Oc3ccccc3)c2)S(=O)(=O)C1c1ccccc1,hiv;hiv:train
COc1ccc(NC(C)=O)cc1N1C(=O)C(=Cc2cccc(Oc3ccccc3)c2)SC1c1ccccc1,hiv;hiv:train
COc1ccc(NC(C)c2ccncc2)cc1,hiv;hiv:train
COc1ccc(NC(CS(=O)c2ccc(C)cc2)C(F)(F)F)cc1,hiv;hiv:train
COc1ccc(NC(S)=C(C(=O)c2ccc(C)cc2)[n+]2ccccc2)cc1,hiv;hiv:train
COc1ccc(NC(S)=C(C(=O)c2ccc([N+](=O)[O-])cc2)[n+]2ccc(C(C)C)cc2)cc1,hiv;hiv:train
COc1ccc(NC2(Br)C(=O)NC(=O)NC2C(=O)O)cc1,hiv;hiv:test
COc1ccc(NC2=CC(C)(C(=O)O)OC2=O)cc1,hiv;hiv:test
COc1ccc(NC2=NCCO2)c2c1CCCC2,hiv;hiv:train
COc1ccc(NC2C(=O)C3(C)CCC2C3(C)C)cc1,hiv;hiv:train
COc1ccc(NC2CC(C)N(C(=O)c3ccccc3)O2)cc1,hiv;hiv:train
COc1ccc(NC2Oc3cc4c(cc3C(c3cc(OC)c(O)c(OC)c3)C2C)OCO4)cc1,hiv;hiv:train
COc1ccc(NC2Oc3cc4c(cc3C(c3cc(OC)c(OC)c(OC)c3)C2C)OCO4)cc1,hiv;hiv:train
COc1ccc(NC2Oc3cc4c(cc3C(c3cccc(OC)c3OC)C2C)OCO4)cc1,hiv;hiv:train
COc1ccc(NC=C2C(=O)CCc3c2oc2cc(Cl)c(O)c(Cl)c32)cc1,hiv;hiv:test
COc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)c(OC)c1.[Cl-],hiv;hiv:valid
COc1ccc(NCC(=O)Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1,hiv;hiv:train
COc1ccc(NCC(=O)Nn2c(C)nc3ccc(S(=O)(=O)Nc4ccc(OC)cc4)cc3c2=O)cc1,hiv;hiv:train
COc1ccc(NCC=CC(=CCOC(C)=O)OC(C)=O)cc1,hiv;hiv:train
COc1ccc(NCCC=C[Si](C)(C)C)cc1,hiv;hiv:train
COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1,hiv;hiv:train
COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1.Cl,hiv;hiv:train
COc1ccc(NCc2cccc3c(=O)c4ccc(Cl)cc4oc23)cc1,hiv;hiv:train
COc1ccc(NCn2nc(CCCCCCCCc3nn(CNc4ccc(OC)cc4)c(=S)o3)oc2=S)cc1,hiv;hiv:train
COc1ccc(NN(O)c2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(NN=C(CCN(C)C)c2ccccc2)cc1.Cl,hiv;hiv:train
COc1ccc(NN=C2CCOc3ccc(C)cc3C2=O)cc1,hiv;hiv:train
COc1ccc(NN=CC2=CC(C)(C)C(C#N)(C#N)C(O)=C2C#N)cc1,hiv;hiv:train
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,tox21;tox21:train
COc1ccc(NS(=O)(=O)c2ccc(NC(NC(=O)CC(C)C)(C(F)(F)F)C(F)(F)F)cc2)nn1,hiv;hiv:train
COc1ccc(NS(=O)(=O)c2ccc3ncn(NS(=O)(=O)c4ccc(I)cc4)c(=O)c3c2)cc1,hiv;hiv:train
COc1ccc(NS(=O)C2CCCCC2)cc1,hiv;hiv:train
COc1ccc(NS(=O)CCCc2ccccc2)cc1,hiv;hiv:train
COc1ccc(NS(=O)CCc2ccccc2)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2c(C)cc(C)cc2C)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2ccc(-c3ccccc3)cc2)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2ccc(Cl)cc2)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2ccc(OC)cc2)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2cccc(C)c2)cc1,hiv;hiv:train
COc1ccc(NS(=O)c2ccccc2OC)cc1,hiv;hiv:train
COc1ccc(Nc2c(C#N)c3n(c4ccccc24)c2ccccc2[n+]3C)cc1OC.Cc1ccc(S(=O)(=O)[O-])cc1,hiv;hiv:train
COc1ccc(Nc2c3sc4cc(OC)ccc4nc-3c3ccccc3c2=O)cc1,hiv;hiv:test
COc1ccc(Nc2cc(N)nc(N)n2)c(S)n1,hiv;hiv:train
COc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1,lipo;lipo:train
COc1ccc(Nc2cc(O)nc(O)n2)cc1,hiv;hiv:train
COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc1,lipo;lipo:train
COc1ccc(Nc2ccc(OC)cc2)cc1,tox21;tox21:train
COc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,hiv;hiv:train
COc1ccc(Nc2ccc3c4c(cccc24)C(=O)N(c2ccc(OC)cc2)C3=O)cc1,hiv;hiv:test
COc1ccc(Nc2ccc3ccccc3c2-c2c(O)ccc3ccccc23)cc1,hiv;hiv:train
COc1ccc(Nc2ccccc2)c(C)c1,tox21;tox21:train
COc1ccc(Nc2ccccc2C(=O)O)cc1,lipo;lipo:train
COc1ccc(Nc2ccnc(O)c2NC(C)=O)cc1,hiv;hiv:train
COc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CCN,hiv;hiv:train
COc1ccc(Nc2cnc3cc(N)ccc3n2)cc1OC,hiv;hiv:train
COc1ccc(Nc2n[nH]c(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)cc1,hiv;hiv:train
COc1ccc(Nc2nc(C#N)c(N)s2)cc1,hiv;hiv:train
COc1ccc(Nc2nc(NNC(=O)Cc3ccccc3)nc(NNC(=O)c3ccncc3)n2)cc1,hiv;hiv:train
COc1ccc(Nc2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1,hiv;hiv:train
COc1ccc(Nc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)cc1,hiv;hiv:train
COc1ccc(Nc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)cc1OC,hiv;hiv:train
COc1ccc(Nc2nc3c(s2)c(C)c(O)c2ccccc23)cc1,hiv;hiv:test
COc1ccc(Nc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1OC,hiv;hiv:train
COc1ccc(Nc2nc3ccc(C(F)(F)F)cc3nc2-c2ccccc2)cc1OC,hiv;hiv:train
COc1ccc(Nc2nc3ccc(C(F)(F)F)cc3nc2C(=O)O)cc1,hiv;hiv:train
COc1ccc(Nc2nc3ccccc3nc2-c2cccs2)cc1,hiv;hiv:train
COc1ccc(Nc2nc3ccccc3nc2C(=O)O)cc1OC,hiv;hiv:train
COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,lipo;lipo:train
COc1ccc(Nc2nnc(-c3nsc4ccccc34)s2)cc1,hiv;hiv:train
COc1ccc(Nc2nnc(CCCCCCCCc3nnc(Nc4ccc(OC)cc4)o3)o2)cc1,hiv;hiv:train
COc1ccc(O)c(C(=O)CCC(=O)O)c1,hiv;hiv:train
COc1ccc(O)c(C(C)(C)C)c1,tox21;tox21:train
COc1ccc(O)c(C(C)=NNC(=S)N(C)C)c1,hiv;hiv:train
COc1ccc(O)c(C=NNC(=S)N2CCCCC2)c1,hiv;hiv:train
COc1ccc(O)c2c(=O)c3cc(O)ccc3oc12,hiv;hiv:train
COc1ccc(O)c2c(=O)ccccc12,hiv;hiv:train
COc1ccc(O)c2c1C(=O)CCCC2=O,hiv;hiv:train
COc1ccc(O)cc1,tox21;tox21:train
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,tox21;tox21:test
COc1ccc(OC(=O)N2CC(=Cc3ccccc3)C(=O)C(=Cc3ccccc3)C2)cc1,hiv;hiv:train
COc1ccc(OC(C(=O)O)C(C)C)c2c1CCCC2=O,hiv;hiv:train
COc1ccc(OC(C(=O)O)c2ccccc2)c2c1CCCC2=O,hiv;hiv:train
COc1ccc(OC(C)=O)c2c1CCC=CC2=O,hiv;hiv:valid
COc1ccc(OC(C)C(=O)O)c2c(=O)ccccc12,hiv;hiv:train
COc1ccc(OC(C)C(=O)O)c2c1CCCC2=O,hiv;hiv:train
COc1ccc(OC(CO)CC2COC(C)(C)O2)cc1,hiv;hiv:train
COc1ccc(OC(COCc2ccccc2)CC2COC(C)(C)O2)cc1,hiv;hiv:train
COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,lipo;lipo:train;tox21;tox21:valid
COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC(C)C)nnc23)c1,lipo;lipo:train
COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1,lipo;lipo:train
COc1ccc(OC)c(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)c1,hiv;hiv:train
COc1ccc(OC)c(-c2cccc3c(N)c(C(=O)NC(C)C)nnc23)c1,lipo;lipo:train
